"compartment","depth","direct"
"surftemp",12.0688714981079,0.0155513286590576
"surftemp",19.3715381622314,0.00954467058181763
"surftemp",7.33805656433105,0.00254160165786743
"surftemp",16.129093170166,0.0254437923431396
"surftemp",13.1865167617798,0.024867832660675
"surftemp",12.7466659545898,0.0287841558456421
"surftemp",16.3163204193115,0.00789588689804077
"surftemp",16.9450187683105,0.0281553864479065
"surftemp",11.3538913726807,0.0268030166625977
"surftemp",11.6628484725952,0.100744903087616
"surftemp",8.41704654693604,0.0778077244758606
"surftemp",12.5513753890991,0.0872583389282227
"surftemp",15.5656023025513,0.116629421710968
"surftemp",11.9700593948364,0.110034048557281
"surftemp",10.8548574447632,0.104664444923401
"surftemp",13.4727306365967,0.102844178676605
"surftemp",10.2353315353394,0.0391888618469238
"surftemp",10.9536142349243,0.0727410912513733
"surftemp",14.8669118881226,0.0383855700492859
"surftemp",12.9890012741089,0.0303149223327637
"surftemp",11.8927707672119,0.0416704416275024
"surftemp",16.7007312774658,0.0513786673545837
"surftemp",11.9752359390259,0.0506983399391174
"surftemp",10.7509689331055,0.0783684849739075
"surftemp",13.4278240203857,0.102031350135803
"surftemp",11.2123050689697,0.130985975265503
"surftemp",11.8514642715454,0.122812449932098
"surftemp",12.9609222412109,0.10284686088562
"surftemp",11.5726499557495,0.0119611024856567
"surftemp",11.1426982879639,0.0704826712608337
"surftemp",8.18846035003662,0.0589221715927124
"surftemp",11.5887355804443,0.0592455267906189
"surftemp",14.1448526382446,0.0670245885848999
"surftemp",13.2623977661133,0.0647623538970947
"surftemp",10.1192817687988,0.0428780317306519
"surftemp",7.31064891815186,0.0425121784210205
"surftemp",14.1863641738892,0.0816038250923157
"surftemp",10.6975431442261,0.0777390003204346
"surftemp",19.7222537994385,0.0404151678085327
"surftemp",29.2069721221924,0.00611543655395508
"surftemp",8.72024154663086,0.0951590538024902
"surftemp",9.16796779632568,0.0642427802085876
"surftemp",11.5308723449707,0.0614455342292786
"surftemp",11.25843334198,0.0755637288093567
"surftemp",10.3138113021851,0.0606769919395447
"surftemp",11.4071960449219,0.0455263257026672
"surftemp",13.4824247360229,0.0181111693382263
"surftemp",9.67548084259033,0.0220816731452942
"surftemp",16.0153617858887,0.0157955884933472
"surftemp",8.15042018890381,0.0212517976760864
"surftemp",8.28266334533691,0
"surftemp",8.35260105133057,0.0837720036506653
"surftemp",8.82273197174072,0.0272762775421143
"surftemp",8.28221797943115,0.0326499342918396
"surftemp",93.5674438476562,0.0259536504745483
"surftemp",12.9612846374512,0.00854206085205078
"surftemp",15.6770305633545,0.00969177484512329
"surftemp",19.5649185180664,0.0264015793800354
"surftemp",17.0198516845703,0
"surftemp",8.82960605621338,0.0364593863487244
"surftemp",9.23919773101807,0.0512733459472656
"surftemp",12.8687200546265,0.00257563591003418
"surftemp",12.618260383606,0.0106546878814697
"surftemp",10.9471921920776,0.0109134316444397
"surftemp",15.6383476257324,0.0139588713645935
"surftemp",9.28908634185791,0.00869631767272949
"surftemp",12.9884166717529,0
"surftemp",286.014678955078,0
"surftemp",15.2585287094116,0
"surftemp",10.5698127746582,0
"surftemp",16.0270137786865,0
"surftemp",13.8174877166748,0
"surftemp",8.57286834716797,0.0380263924598694
"surftemp",8.55790519714355,0.0331396460533142
